symbol,side,signal_type,entry,sl,tp,exit,outcome,bars_held,filled,r_pnl
AVNTUSDT,short,hidden_bearish,0.4333,0.43483398652367555,0.42869804042897347,0.42869804042897347,win,1,True,3.0
AVNTUSDT,short,hidden_bearish,0.4156,0.4285,0.3769000000000001,0.4285,loss,7,True,-1.0
AVNTUSDT,short,hidden_bearish,0.4089,0.4285,0.35009999999999997,0.4285,loss,5,True,-1.0
AVNTUSDT,short,hidden_bearish,0.4129,0.4285,0.3661,0.4285,loss,3,True,-1.0
AVNTUSDT,short,hidden_bearish,0.4134,0.4285,0.3681,0.4285,loss,1,True,-1.0
AVNTUSDT,short,hidden_bearish,0.4143,0.4313,0.36329999999999996,0.4143,timeout,50,True,0.0
AVNTUSDT,short,hidden_bearish,0.4014,0.4239,0.3338999999999999,0.4014,timeout,50,True,0.0
AVNTUSDT,short,hidden_bearish,0.3975,0.4184997743457274,0.33450067696281793,0.3975,timeout,50,True,0.0
AVNTUSDT,short,hidden_bearish,0.392,0.41114383050856856,0.33456850847429437,0.392,timeout,50,True,0.0
AVNTUSDT,short,hidden_bearish,0.3892,0.40633469935976924,0.3377959019206922,0.3892,timeout,50,True,0.0
AVNTUSDT,short,hidden_bearish,0.3832,0.39829406307467113,0.3379178107759866,0.39829406307467113,loss,30,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3873,0.4018977629316418,0.3435067112050744,0.4018977629316418,loss,28,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3836,0.3978445419353221,0.34086637419403365,0.3978445419353221,loss,26,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3857,0.3986552337203086,0.34683429883907413,0.3986552337203086,loss,24,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3823,0.3941819311054762,0.3466542066835712,0.3941819311054762,loss,7,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3855,0.3981953171414466,0.3474140485756602,0.3981953171414466,loss,20,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3771,0.3849283895013844,0.35361483149584677,0.35361483149584677,win,14,True,3.0
AVNTUSDT,short,hidden_bearish,0.3765,0.3837239903365954,0.3548280289902138,0.3837239903365954,loss,1,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3803,0.3885917971861539,0.3554246084415384,0.3554246084415384,win,10,True,3.0
AVNTUSDT,short,hidden_bearish,0.3275,0.336221628191131,0.3013351154266071,0.336221628191131,loss,9,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3277,0.3354829118413384,0.3043512644759849,0.3354829118413384,loss,7,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3266,0.3328,0.30800000000000005,0.3328,loss,4,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3282,0.3314,0.31860000000000005,0.3314,loss,2,True,-1.0
AVNTUSDT,short,hidden_bearish,0.329,0.3314,0.32180000000000014,0.3314,loss,1,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3339,0.3366,0.32579999999999987,0.32579999999999987,win,8,True,3.0
AVNTUSDT,short,hidden_bearish,0.3052,0.3171605277008377,0.26931841689748703,0.3171605277008377,loss,20,True,-1.0
AVNTUSDT,short,hidden_bearish,0.311,0.3201,0.2837,0.3201,loss,18,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3056,0.3160198998847135,0.2743403003458593,0.3160198998847135,loss,15,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3033,0.3139300581356293,0.2714098255931121,0.3139300581356293,loss,1,True,-1.0
AVNTUSDT,short,hidden_bearish,0.3128,0.3201,0.2909000000000001,0.3201,loss,12,True,-1.0
AVNTUSDT,short,hidden_bearish,0.29,0.2938,0.2785999999999999,0.2785999999999999,win,18,True,3.0
HANAUSDT,short,hidden_bearish,0.01967,0.02005,0.018530000000000005,0.02005,loss,6,True,-1.0
HANAUSDT,short,hidden_bearish,0.01924,0.020010554326134362,0.016928337021596913,0.020010554326134362,loss,4,True,-1.0
HANAUSDT,short,hidden_bearish,0.01931,0.02004450524940759,0.017106484251777236,0.02004450524940759,loss,2,True,-1.0
HANAUSDT,short,hidden_bearish,0.01991,0.020022807591433257,0.019571577225700236,0.020022807591433257,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01995,0.0201,0.019499999999999997,0.0201,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.02018,0.02047,0.019310000000000004,0.02047,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01865,0.01935,0.016550000000000002,0.01865,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01841,0.01935,0.01559,0.01841,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01835,0.01931,0.015470000000000005,0.015470000000000005,win,49,True,3.0
HANAUSDT,short,hidden_bearish,0.01762,0.018719188993386413,0.014322433019840765,0.018719188993386413,loss,13,True,-1.0
HANAUSDT,short,hidden_bearish,0.01775,0.018768146399476902,0.014695560801569281,0.018768146399476902,loss,11,True,-1.0
HANAUSDT,short,hidden_bearish,0.01794,0.018852829962273766,0.015201510113178707,0.018852829962273766,loss,16,True,-1.0
HANAUSDT,short,hidden_bearish,0.018,0.018855592282774516,0.015433223151676447,0.018855592282774516,loss,14,True,-1.0
HANAUSDT,short,hidden_bearish,0.01794,0.018804867092395084,0.015345398722814756,0.018804867092395084,loss,12,True,-1.0
HANAUSDT,short,hidden_bearish,0.01851,0.01867,0.018029999999999997,0.01867,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01845,0.0187,0.0177,0.0187,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.0186,0.01879,0.01802999999999999,0.01802999999999999,win,4,True,3.0
HANAUSDT,short,hidden_bearish,0.01852,0.01879,0.01770999999999999,0.01879,loss,4,True,-1.0
HANAUSDT,short,hidden_bearish,0.01827,0.01879,0.016710000000000003,0.01879,loss,2,True,-1.0
HANAUSDT,short,hidden_bearish,0.01796,0.01863914979761793,0.01592255060714621,0.01863914979761793,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01882,0.01926,0.0175,0.0175,win,12,True,3.0
HANAUSDT,short,hidden_bearish,0.0166,0.017547445232271155,0.013757664303186538,0.017547445232271155,loss,15,True,-1.0
HANAUSDT,short,hidden_bearish,0.01627,0.017108569974461446,0.013754290076615666,0.017108569974461446,loss,12,True,-1.0
HANAUSDT,short,hidden_bearish,0.01616,0.016890125891928818,0.013969622324213544,0.016890125891928818,loss,10,True,-1.0
HANAUSDT,short,hidden_bearish,0.01624,0.016893294558826537,0.014280116323520397,0.016893294558826537,loss,8,True,-1.0
HANAUSDT,short,hidden_bearish,0.01615,0.016772607913074153,0.014282176260777543,0.016772607913074153,loss,6,True,-1.0
HANAUSDT,short,hidden_bearish,0.01629,0.016874447721375696,0.01453665683587291,0.016874447721375696,loss,4,True,-1.0
HANAUSDT,short,hidden_bearish,0.01638,0.016974896288499967,0.014595311134500095,0.016974896288499967,loss,2,True,-1.0
HANAUSDT,short,hidden_bearish,0.01552,0.016285233212251088,0.01322430036324674,0.016285233212251088,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.0165,0.0169,0.015300000000000008,0.015300000000000008,win,16,True,3.0
HANAUSDT,short,hidden_bearish,0.01653,0.0169,0.015420000000000003,0.015420000000000003,win,13,True,3.0
HANAUSDT,short,hidden_bearish,0.01615,0.016884563022255574,0.013946310933233277,0.016884563022255574,loss,37,True,-1.0
HANAUSDT,short,hidden_bearish,0.01606,0.016801071781160856,0.013836784656517439,0.016801071781160856,loss,35,True,-1.0
HANAUSDT,short,hidden_bearish,0.01589,0.016605027248960822,0.013744918253117543,0.016605027248960822,loss,33,True,-1.0
HANAUSDT,short,hidden_bearish,0.01592,0.01652373157810835,0.014108805265674951,0.01652373157810835,loss,31,True,-1.0
HANAUSDT,short,hidden_bearish,0.01606,0.01665978060755694,0.014260658177329187,0.01665978060755694,loss,29,True,-1.0
HANAUSDT,short,hidden_bearish,0.01559,0.016119206176055657,0.014002381471833029,0.016119206176055657,loss,7,True,-1.0
HANAUSDT,short,hidden_bearish,0.01556,0.01607,0.014029999999999994,0.01607,loss,5,True,-1.0
HANAUSDT,short,hidden_bearish,0.01557,0.01583,0.014790000000000001,0.01583,loss,3,True,-1.0
HANAUSDT,short,hidden_bearish,0.01553,0.01584,0.014600000000000002,0.01584,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01616,0.016255493712357988,0.015873518862926043,0.015873518862926043,win,1,True,3.0
HANAUSDT,short,hidden_bearish,0.01583,0.01624,0.014599999999999998,0.01624,loss,2,True,-1.0
HANAUSDT,short,hidden_bearish,0.01597,0.01624,0.015160000000000003,0.01624,loss,1,True,-1.0
HANAUSDT,short,hidden_bearish,0.01673,0.01694,0.016099999999999993,0.016099999999999993,win,8,True,3.0
HANAUSDT,short,hidden_bearish,0.01934,0.020729093882168304,0.015172718353495084,0.01934,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01969,0.02043,0.017469999999999996,0.017469999999999996,win,21,True,3.0
HANAUSDT,short,hidden_bearish,0.01878,0.020242026871478698,0.014393919385563912,0.01878,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01863,0.019907344627910665,0.014797966116268005,0.01863,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01868,0.01977596107607512,0.015392116771774631,0.01868,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01865,0.01963354409714087,0.01569936770857739,0.01865,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.0132,0.014252723597737707,0.010041829206786881,0.0132,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01335,0.014323823502300766,0.010428529493097704,0.01335,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01356,0.014420694097283686,0.010977917708148939,0.01356,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01329,0.01410803245529308,0.010835902634120759,0.01329,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01328,0.014124833266420136,0.010745500200739593,0.01328,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01297,0.013721008097888902,0.010716975706333296,0.013721008097888902,loss,21,True,-1.0
HANAUSDT,short,hidden_bearish,0.01322,0.01396542386019211,0.010983728419423675,0.01322,timeout,50,True,0.0
HANAUSDT,short,hidden_bearish,0.01313,0.013832473921655406,0.01102257823503378,0.013832473921655406,loss,17,True,-1.0
HANAUSDT,short,hidden_bearish,0.01314,0.01369,0.01149,0.01369,loss,15,True,-1.0
HANAUSDT,short,hidden_bearish,0.01338,0.01369,0.012449999999999996,0.012449999999999996,win,6,True,3.0
HANAUSDT,short,hidden_bearish,0.01022,0.010707421968757685,0.008757734093726944,0.010707421968757685,loss,4,True,-1.0
HANAUSDT,short,hidden_bearish,0.01026,0.010685841389866883,0.00898247583039935,0.010685841389866883,loss,2,True,-1.0
HANAUSDT,short,hidden_bearish,0.01049,0.010925231977277792,0.009184304068166622,0.010925231977277792,loss,9,True,-1.0
KASUSDT,short,hidden_bearish,0.04915,0.05054,0.04497999999999999,0.05054,loss,7,True,-1.0
KASUSDT,short,hidden_bearish,0.04755,0.049616706476099164,0.041349880571702524,0.049616706476099164,loss,4,True,-1.0
KASUSDT,short,hidden_bearish,0.04587,0.04803772488339602,0.039366825349811944,0.04587,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04636,0.04771,0.042309999999999987,0.04636,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04547,0.04752,0.03931999999999999,0.04547,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04446,0.04650462560190506,0.03832612319428481,0.04446,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04513,0.04637404539682403,0.04139786380952794,0.04637404539682403,loss,24,True,-1.0
KASUSDT,short,hidden_bearish,0.04565,0.0461,0.044300000000000006,0.0461,loss,21,True,-1.0
KASUSDT,short,hidden_bearish,0.04545,0.0461,0.04349999999999998,0.0461,loss,19,True,-1.0
KASUSDT,short,hidden_bearish,0.04533,0.0461,0.04302,0.0461,loss,17,True,-1.0
KASUSDT,short,hidden_bearish,0.04528,0.0461,0.04282,0.0461,loss,15,True,-1.0
KASUSDT,short,hidden_bearish,0.04497,0.04588493462754356,0.04222519611736933,0.04588493462754356,loss,12,True,-1.0
KASUSDT,short,hidden_bearish,0.04529,0.046,0.04315999999999999,0.046,loss,11,True,-1.0
KASUSDT,short,hidden_bearish,0.04494,0.04584734948932882,0.042217951532013534,0.04584734948932882,loss,8,True,-1.0
KASUSDT,short,hidden_bearish,0.04566,0.04623,0.043949999999999996,0.043949999999999996,win,1,True,3.0
KASUSDT,short,hidden_bearish,0.04315,0.04501011052295544,0.03756966843113368,0.04315,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04308,0.04519768301501986,0.03672695095494041,0.04308,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.04241,0.044579459686837145,0.03590162093948858,0.044579459686837145,loss,22,True,-1.0
KASUSDT,short,hidden_bearish,0.04185,0.04386172749811323,0.035814817505660304,0.04386172749811323,loss,20,True,-1.0
KASUSDT,short,hidden_bearish,0.04289,0.04337,0.041449999999999994,0.04337,loss,4,True,-1.0
KASUSDT,short,hidden_bearish,0.04276,0.04337,0.04093,0.04337,loss,2,True,-1.0
KASUSDT,short,hidden_bearish,0.04287,0.04337,0.04137,0.04337,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.04293,0.04397,0.039810000000000005,0.039810000000000005,win,5,True,3.0
KASUSDT,short,hidden_bearish,0.03865,0.04026,0.033819999999999996,0.04026,loss,45,True,-1.0
KASUSDT,short,hidden_bearish,0.03795,0.04008807074042546,0.03153578777872362,0.04008807074042546,loss,42,True,-1.0
KASUSDT,short,hidden_bearish,0.03762,0.03973259535614179,0.03128221393157463,0.03973259535614179,loss,38,True,-1.0
KASUSDT,short,hidden_bearish,0.03852,0.03928,0.03623999999999999,0.03928,loss,35,True,-1.0
KASUSDT,short,hidden_bearish,0.03811,0.03928,0.034599999999999985,0.03928,loss,33,True,-1.0
KASUSDT,short,hidden_bearish,0.03777,0.03928,0.033239999999999985,0.03928,loss,31,True,-1.0
KASUSDT,short,hidden_bearish,0.0381,0.03928,0.03456,0.03928,loss,29,True,-1.0
KASUSDT,short,hidden_bearish,0.03749,0.038925586728522955,0.03318323981443114,0.038925586728522955,loss,26,True,-1.0
KASUSDT,short,hidden_bearish,0.03748,0.03885,0.03336999999999999,0.03885,loss,21,True,-1.0
KASUSDT,short,hidden_bearish,0.03751,0.03880994493932532,0.03361016518202405,0.03880994493932532,loss,17,True,-1.0
KASUSDT,short,hidden_bearish,0.03807,0.03855,0.036629999999999996,0.03855,loss,2,True,-1.0
KASUSDT,short,hidden_bearish,0.03826,0.03855,0.03739000000000001,0.03855,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.03874,0.03888784233210124,0.03829647300369626,0.03829647300369626,win,1,True,3.0
KASUSDT,short,hidden_bearish,0.03832,0.03882,0.03682,0.03882,loss,3,True,-1.0
KASUSDT,short,hidden_bearish,0.03864,0.03888,0.03792000000000001,0.03888,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.03879,0.03898,0.03821999999999999,0.03898,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.03987,0.04003665043253388,0.03937004870239837,0.04003665043253388,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.03999,0.04019,0.03939,0.04019,loss,2,True,-1.0
KASUSDT,short,hidden_bearish,0.03977,0.04052,0.03752,0.04052,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.04055,0.04081,0.039770000000000014,0.04081,loss,1,True,-1.0
KASUSDT,short,hidden_bearish,0.05289,0.05416120236220621,0.049076392913381374,0.05289,timeout,50,True,0.0
KASUSDT,short,hidden_bearish,0.05294,0.05412574755205711,0.04938275734382868,0.05412574755205711,loss,36,True,-1.0
KASUSDT,short,hidden_bearish,0.05213,0.05315,0.04907,0.05315,loss,32,True,-1.0
KASUSDT,short,hidden_bearish,0.05194,0.05305394638685043,0.04859816083944871,0.05305394638685043,loss,30,True,-1.0
KASUSDT,short,hidden_bearish,0.05163,0.052694608619456546,0.048436174141630366,0.052694608619456546,loss,28,True,-1.0
KASUSDT,short,hidden_bearish,0.05229,0.05315,0.049710000000000004,0.05315,loss,26,True,-1.0
CROUSDT,short,hidden_bearish,0.11417,0.11691299631867819,0.10594101104396542,0.11417,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.11579,0.11697,0.11225,0.11225,win,25,True,3.0
CROUSDT,short,hidden_bearish,0.11485,0.11697,0.10848999999999996,0.10848999999999996,win,24,True,3.0
CROUSDT,short,hidden_bearish,0.11616,0.11697,0.11372999999999998,0.11372999999999998,win,3,True,3.0
CROUSDT,short,hidden_bearish,0.11514,0.11687,0.10995000000000002,0.10995000000000002,win,20,True,3.0
CROUSDT,short,hidden_bearish,0.11385,0.11609187736909937,0.10712436789270191,0.11609187736909937,loss,11,True,-1.0
CROUSDT,short,hidden_bearish,0.11504,0.11633,0.11117,0.11633,loss,10,True,-1.0
CROUSDT,short,hidden_bearish,0.11372,0.11624253826249574,0.10615238521251277,0.11624253826249574,loss,8,True,-1.0
CROUSDT,short,hidden_bearish,0.1154,0.11633,0.11261,0.11633,loss,6,True,-1.0
CROUSDT,short,hidden_bearish,0.11515,0.11633,0.11161,0.11633,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.11543,0.11633,0.11273000000000001,0.11633,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.11617,0.11647753387517282,0.11524739837448152,0.11647753387517282,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.11431,0.11672,0.10707999999999997,0.10707999999999997,win,11,True,3.0
CROUSDT,short,hidden_bearish,0.10975,0.11309,0.09973000000000001,0.09973000000000001,win,24,True,3.0
CROUSDT,short,hidden_bearish,0.10977,0.11309,0.09981000000000004,0.09981000000000004,win,22,True,3.0
CROUSDT,short,hidden_bearish,0.10993,0.1109,0.10702,0.10702,win,6,True,3.0
CROUSDT,short,hidden_bearish,0.10841,0.1109,0.10094000000000003,0.10094000000000003,win,7,True,3.0
CROUSDT,short,hidden_bearish,0.10814,0.1109,0.09986,0.09986,win,16,True,3.0
CROUSDT,short,hidden_bearish,0.10783,0.1109,0.09861999999999999,0.09861999999999999,win,17,True,3.0
CROUSDT,short,hidden_bearish,0.10529,0.10903328323948616,0.0940601502815415,0.0940601502815415,win,15,True,3.0
CROUSDT,short,hidden_bearish,0.10186,0.10616779941099183,0.08893660176702452,0.10186,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.10206,0.10606594711314497,0.09004215866056507,0.10206,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.10368,0.10761762249831777,0.09186713250504665,0.10368,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.10221,0.10600794756540313,0.09081615730379058,0.10600794756540313,loss,49,True,-1.0
CROUSDT,short,hidden_bearish,0.10266,0.1062102806157917,0.09200915815262492,0.1062102806157917,loss,47,True,-1.0
CROUSDT,short,hidden_bearish,0.10112,0.10486381077363909,0.08988856767908274,0.10486381077363909,loss,45,True,-1.0
CROUSDT,short,hidden_bearish,0.10051,0.1040685067588667,0.0898344797233999,0.1040685067588667,loss,43,True,-1.0
CROUSDT,short,hidden_bearish,0.09557,0.10060212285443766,0.08047363143668704,0.10060212285443766,loss,38,True,-1.0
CROUSDT,short,hidden_bearish,0.09475,0.0999023056106665,0.07929308316800049,0.0999023056106665,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.09403,0.09886830954756728,0.07951507135729814,0.09886830954756728,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.09839,0.10055,0.09191000000000002,0.10055,loss,18,True,-1.0
CROUSDT,short,hidden_bearish,0.0978,0.10055,0.08954999999999999,0.10055,loss,16,True,-1.0
CROUSDT,short,hidden_bearish,0.09903,0.10055,0.09447000000000003,0.10055,loss,14,True,-1.0
CROUSDT,short,hidden_bearish,0.09796,0.0998,0.09244000000000002,0.0998,loss,7,True,-1.0
CROUSDT,short,hidden_bearish,0.09874,0.0998,0.09555999999999998,0.0998,loss,5,True,-1.0
CROUSDT,short,hidden_bearish,0.09795,0.0998,0.09239999999999998,0.0998,loss,3,True,-1.0
CROUSDT,short,hidden_bearish,0.09849,0.0998,0.09455999999999998,0.0998,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.0991,0.09994,0.09657999999999997,0.09994,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.0989,0.09994,0.09578,0.09994,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.09868,0.09994,0.09490000000000001,0.09994,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.09997,0.10088,0.09724000000000002,0.10088,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.1068,0.10966,0.09822000000000004,0.10966,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.10672,0.10966,0.0979,0.10966,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.10961,0.11263,0.10055000000000001,0.10961,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.10821,0.10899,0.10586999999999999,0.10586999999999999,win,5,True,3.0
CROUSDT,short,hidden_bearish,0.10814,0.10899,0.10558999999999999,0.10558999999999999,win,3,True,3.0
CROUSDT,short,hidden_bearish,0.10784,0.10899,0.10439000000000001,0.10439000000000001,win,2,True,3.0
CROUSDT,short,hidden_bearish,0.10551,0.10735054178080099,0.09998837465759706,0.09998837465759706,win,4,True,3.0
CROUSDT,short,hidden_bearish,0.10172,0.10472325138202386,0.09271024585392845,0.10472325138202386,loss,32,True,-1.0
CROUSDT,short,hidden_bearish,0.10058,0.10345390881583125,0.09195827355250626,0.10345390881583125,loss,30,True,-1.0
CROUSDT,short,hidden_bearish,0.09997,0.10259955817722437,0.09208132546832692,0.10259955817722437,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.10072,0.10302895703089297,0.09379312890732111,0.10302895703089297,loss,22,True,-1.0
CROUSDT,short,hidden_bearish,0.1018,0.10392788328098183,0.09541635015705452,0.10392788328098183,loss,24,True,-1.0
CROUSDT,short,hidden_bearish,0.10339,0.1044,0.10035999999999996,0.1044,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.10348,0.1044,0.10071999999999999,0.1044,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.10391,0.1044,0.10243999999999999,0.1044,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.10424,0.10479,0.10259000000000001,0.10479,loss,6,True,-1.0
CROUSDT,short,hidden_bearish,0.103,0.10448035152595198,0.09855894542214405,0.10448035152595198,loss,8,True,-1.0
CROUSDT,short,hidden_bearish,0.10324,0.10401,0.10092999999999998,0.10401,loss,6,True,-1.0
CROUSDT,short,hidden_bearish,0.10331,0.10401,0.10120999999999998,0.10401,loss,4,True,-1.0
CROUSDT,short,hidden_bearish,0.10364,0.10401,0.10252999999999997,0.10401,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.10385,0.1040327239533235,0.1033018281400295,0.1040327239533235,loss,1,True,-1.0
CROUSDT,short,hidden_bearish,0.1083,0.10864,0.10727999999999997,0.10727999999999997,win,1,True,3.0
CROUSDT,short,hidden_bearish,0.10158,0.10253,0.09873000000000003,0.09873000000000003,win,5,True,3.0
CROUSDT,short,hidden_bearish,0.10152,0.10253,0.09849000000000001,0.09849000000000001,win,3,True,3.0
CROUSDT,short,hidden_bearish,0.10167,0.10222,0.10001999999999997,0.10001999999999997,win,1,True,3.0
CROUSDT,short,hidden_bearish,0.09819,0.10026434610818957,0.09196696167543128,0.10026434610818957,loss,2,True,-1.0
CROUSDT,short,hidden_bearish,0.09938,0.1015858866323735,0.0927623401028795,0.09938,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.09933,0.10143717707053833,0.09300846878838503,0.09933,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.09961,0.10151325744409323,0.09390022766772031,0.09961,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.10013,0.10177644670245224,0.09519065989264325,0.10013,timeout,50,True,0.0
CROUSDT,short,hidden_bearish,0.09994,0.10138981996761968,0.09559054009714094,0.09559054009714094,win,45,True,3.0
CROUSDT,short,hidden_bearish,0.10048,0.10172862033123434,0.09673413900629697,0.09673413900629697,win,34,True,3.0
LRCUSDT,short,hidden_bearish,0.06538,0.06742,0.05925999999999999,0.06538,timeout,50,True,0.0
LRCUSDT,short,hidden_bearish,0.06484,0.0672481997979103,0.057615400606269074,0.0672481997979103,loss,36,True,-1.0
LRCUSDT,short,hidden_bearish,0.06425,0.06670060340376374,0.05689818978870878,0.06670060340376374,loss,34,True,-1.0
LRCUSDT,short,hidden_bearish,0.06514,0.06737036433438255,0.05844890699685238,0.06514,timeout,50,True,0.0
LRCUSDT,short,hidden_bearish,0.06535,0.06649,0.06193000000000004,0.06649,loss,27,True,-1.0
LRCUSDT,short,hidden_bearish,0.06538,0.06649,0.062049999999999994,0.06649,loss,25,True,-1.0
LRCUSDT,short,hidden_bearish,0.06459,0.06631867623352332,0.05940397129943002,0.06631867623352332,loss,23,True,-1.0
LRCUSDT,short,hidden_bearish,0.06536,0.06723,0.05975000000000001,0.05975000000000001,win,40,True,3.0
LRCUSDT,short,hidden_bearish,0.06513,0.06584,0.06299999999999999,0.06584,loss,4,True,-1.0
LRCUSDT,short,hidden_bearish,0.0591,0.05979,0.05702999999999999,0.05979,loss,6,True,-1.0
LRCUSDT,short,hidden_bearish,0.05861,0.05979,0.05507,0.05979,loss,4,True,-1.0
LRCUSDT,short,hidden_bearish,0.05842,0.05979,0.05430999999999999,0.05979,loss,2,True,-1.0
LRCUSDT,short,hidden_bearish,0.05921,0.05979,0.057469999999999986,0.05979,loss,1,True,-1.0
LRCUSDT,short,hidden_bearish,0.05504,0.05564,0.05323999999999999,0.05323999999999999,win,12,True,3.0
LRCUSDT,short,hidden_bearish,0.05497,0.05564,0.052959999999999986,0.052959999999999986,win,15,True,3.0
LRCUSDT,short,hidden_bearish,0.05487,0.05564,0.05256,0.05564,loss,31,True,-1.0
LRCUSDT,short,hidden_bearish,0.05475,0.05564,0.052079999999999994,0.05564,loss,29,True,-1.0
LRCUSDT,short,hidden_bearish,0.05488,0.05525,0.05376999999999999,0.05376999999999999,win,3,True,3.0
LRCUSDT,short,hidden_bearish,0.05408,0.05497,0.05141000000000002,0.05497,loss,1,True,-1.0
LRCUSDT,short,hidden_bearish,0.05591,0.056142142550429784,0.05521357234871065,0.056142142550429784,loss,2,True,-1.0
LRCUSDT,short,hidden_bearish,0.05577,0.05604,0.05496,0.05496,win,4,True,3.0
LRCUSDT,short,hidden_bearish,0.054,0.05504,0.05088,0.05504,loss,9,True,-1.0
LRCUSDT,short,hidden_bearish,0.05326,0.054527706777964875,0.04945687966610538,0.054527706777964875,loss,6,True,-1.0
LRCUSDT,short,hidden_bearish,0.05314,0.05427618864656028,0.04973143406031915,0.05427618864656028,loss,4,True,-1.0
LRCUSDT,short,hidden_bearish,0.0533,0.054459537250083054,0.049821388249750825,0.054459537250083054,loss,2,True,-1.0
LRCUSDT,short,hidden_bearish,0.05391,0.05493,0.05085,0.05493,loss,1,True,-1.0
LRCUSDT,short,hidden_bearish,0.05532,0.05551401334340629,0.05473795996978114,0.05551401334340629,loss,5,True,-1.0
LRCUSDT,short,hidden_bearish,0.05514,0.05543,0.054270000000000006,0.05543,loss,1,True,-1.0
LRCUSDT,short,hidden_bearish,0.05542,0.055580839922983245,0.05493748023105025,0.055580839922983245,loss,1,True,-1.0
LRCUSDT,short,hidden_bearish,0.05545,0.05564,0.05487999999999999,0.05564,loss,1,True,-1.0
