symbol,r,exit,max_r,bar_idx,timestamp
XPLUSDT,-1.0,sl,0.8932403846154024,229,2025-12-13 05:30:00
XPLUSDT,-1.0,sl,0.43641666666668755,350,2025-12-14 11:45:00
XPLUSDT,-1.0,sl,0.41618750000000065,520,2025-12-16 06:15:00
XPLUSDT,0.4656377010067234,trailed,0.7672516778523636,546,2025-12-16 12:45:00
XPLUSDT,0.7963013044117642,trailed,1.0982794117647012,591,2025-12-17 00:00:00
XPLUSDT,-1.0,sl,0.4832777777777906,640,2025-12-17 12:15:00
SEIUSDT,-1.0,sl,1.222416666666626,101,2025-12-11 21:30:00
SEIUSDT,0.5320628750000053,trailed,0.8337500000000014,112,2025-12-12 00:15:00
SEIUSDT,-1.0,sl,0.09560714285715535,131,2025-12-12 05:00:00
SEIUSDT,0.49099571330274683,trailed,0.7926376146788966,145,2025-12-12 08:30:00
SEIUSDT,-1.0,sl,0.33425000000002636,162,2025-12-12 12:45:00
SEIUSDT,-1.0,sl,0.020855371900848012,195,2025-12-12 21:00:00
SEIUSDT,1.0896987999999135,trailed,1.3919999999999275,251,2025-12-13 11:00:00
SEIUSDT,1.3748847500000196,trailed,4.177499999999965,279,2025-12-13 18:00:00
SEIUSDT,0.443521488888865,trailed,1.1895555555555457,303,2025-12-14 00:00:00
SEIUSDT,0.771848820000046,trailed,2.8738000000000348,368,2025-12-14 16:15:00
SEIUSDT,0.8038981423077035,trailed,1.1058846153846287,386,2025-12-14 20:45:00
SEIUSDT,-1.0,sl,2.016960784313758,487,2025-12-15 22:00:00
SEIUSDT,-1.0,sl,0.15705555555556958,532,2025-12-16 09:15:00
SEIUSDT,0.5746659600000004,trailed,0.9201499999999957,608,2025-12-17 04:15:00
SEIUSDT,-1.0,sl,6.52329629629619,648,2025-12-17 14:15:00
SEIUSDT,1.0775195889344167,trailed,1.3798073770491752,683,2025-12-17 23:00:00
0GUSDT,-1.0,sl,0.6843451327433618,64,2025-12-11 12:15:00
0GUSDT,-1.0,sl,0.0,74,2025-12-11 14:45:00
0GUSDT,2.9967,tp,4.402233626588477,162,2025-12-12 12:45:00
0GUSDT,-1.0,sl,0.0,233,2025-12-13 06:30:00
0GUSDT,0.8279733164383697,trailed,1.1299863013698805,297,2025-12-13 22:30:00
0GUSDT,2.9967,tp,4.363934782608541,334,2025-12-14 07:45:00
0GUSDT,0.7372272334532446,trailed,1.0391402877697937,408,2025-12-15 02:15:00
0GUSDT,1.5931639097656256,trailed,1.8960195312499961,490,2025-12-15 22:45:00
0GUSDT,0.4669163682021565,trailed,0.7685317531306007,516,2025-12-16 05:15:00
0GUSDT,0.7488348015957429,trailed,1.0507606382978765,567,2025-12-16 18:00:00
0GUSDT,0.4508039975409844,trailed,0.7524016393442631,640,2025-12-17 12:15:00
DOODUSDT,-1.0,sl,0.6848870967742189,149,2025-12-12 09:30:00
DOODUSDT,-1.0,sl,0.18216666666666878,196,2025-12-12 21:15:00
DOODUSDT,0.47488729572915833,trailed,0.7765114583333295,287,2025-12-13 20:00:00
DOODUSDT,1.2676735439024576,trailed,1.765292682926824,368,2025-12-14 16:15:00
DOODUSDT,0.8059770819734425,trailed,1.1079658444022848,380,2025-12-14 19:15:00
DOODUSDT,-1.0,sl,0.0,447,2025-12-15 12:00:00
DOODUSDT,-1.0,sl,0.5081188118811958,555,2025-12-16 15:00:00
DOODUSDT,-1.0,sl,0.0,645,2025-12-17 13:30:00
DOODUSDT,2.2478163249999485,trailed,2.9085357142856885,683,2025-12-17 23:00:00
LRCUSDT,0.4817059082802565,trailed,0.7833375796178352,52,2025-12-11 09:15:00
LRCUSDT,-1.0,sl,0.09077232142857189,126,2025-12-12 03:45:00
LRCUSDT,0.9015352213483161,trailed,1.2036292134831506,145,2025-12-12 08:30:00
LRCUSDT,-1.0,sl,0.0,194,2025-12-12 20:45:00
LRCUSDT,-1.0,sl,0.0,232,2025-12-13 06:15:00
LRCUSDT,-1.0,sl,0.5235491803278727,260,2025-12-13 13:15:00
LRCUSDT,0.6655749553140899,trailed,0.9674091053299523,291,2025-12-13 21:00:00
LRCUSDT,2.162433155421703,trailed,3.0201325301205024,325,2025-12-14 05:30:00
LRCUSDT,-1.0,sl,0.0,419,2025-12-15 05:00:00
LRCUSDT,0.4739337056818078,trailed,0.7755568181818062,488,2025-12-15 22:15:00
LRCUSDT,0.5018491587349483,trailed,0.803503012048203,590,2025-12-16 23:45:00
LRCUSDT,0.8145989652778041,trailed,1.227708333333367,614,2025-12-17 05:45:00
LRCUSDT,-1.0,sl,0.900656250000016,644,2025-12-17 13:15:00
LRCUSDT,-1.0,sl,0.675001453488377,676,2025-12-17 21:15:00
TAOUSDT,-1.0,sl,0.0,63,2025-12-11 12:00:00
TAOUSDT,2.2662908785713896,trailed,4.620908163265255,100,2025-12-11 21:15:00
TAOUSDT,0.5908387543624218,trailed,1.8959463087248598,161,2025-12-12 12:30:00
TAOUSDT,1.6094790099242247,trailed,2.103051177271871,250,2025-12-13 10:45:00
TAOUSDT,1.0811292894736861,trailed,1.3834210526315802,395,2025-12-14 23:00:00
TAOUSDT,0.6231254589211637,trailed,0.9249128630705507,452,2025-12-15 13:15:00
TAOUSDT,0.4079190671361564,trailed,0.7094694835680866,676,2025-12-17 21:15:00
TAOUSDT,-1.0,sl,1.5467818181817838,686,2025-12-17 23:45:00
DOTUSDT,0.44760656184300623,trailed,0.7492006825938674,145,2025-12-12 08:30:00
DOTUSDT,-1.0,sl,0.0,194,2025-12-12 20:45:00
DOTUSDT,1.5722280393938588,trailed,2.1477878787878355,250,2025-12-13 10:45:00
DOTUSDT,2.9967,tp,3.0758612975391832,271,2025-12-13 16:00:00
DOTUSDT,-1.0,sl,0.0,484,2025-12-15 21:15:00
DOTUSDT,0.4866241738738813,trailed,0.8693423423423696,585,2025-12-16 22:30:00
DOTUSDT,1.6110783892056266,trailed,1.913953738317771,605,2025-12-17 03:30:00
DOTUSDT,0.8828952843750086,trailed,1.1849687500000048,683,2025-12-17 23:00:00
ZKUSDT,-1.0,sl,0.33343999999999013,62,2025-12-11 11:45:00
ZKUSDT,-1.0,sl,1.3705338809035346,100,2025-12-11 21:15:00
ZKUSDT,2.9967,tp,5.552237871674584,162,2025-12-12 12:45:00
ZKUSDT,2.9967,tp,3.007580882352979,223,2025-12-13 04:00:00
ZKUSDT,0.48875955101010404,trailed,0.7903989898989947,381,2025-12-14 19:30:00
ZKUSDT,1.2388545480000168,trailed,1.5413200000000113,394,2025-12-14 22:45:00
ZKUSDT,1.409388420833356,trailed,1.7953750000000346,487,2025-12-15 22:00:00
ZKUSDT,0.5589090342485566,trailed,0.8606257225433563,572,2025-12-16 19:15:00
ZKUSDT,-1.0,sl,0.2654047619047653,627,2025-12-17 09:00:00
ZKUSDT,0.4044134440000104,trailed,0.7059600000000048,699,2025-12-18 03:00:00
CROUSDT,-1.0,sl,0.0,363,2025-12-14 15:00:00
MORPHOUSDT,-1.0,sl,0.0,163,2025-12-12 13:00:00
MORPHOUSDT,2.9967,tp,3.2415079365079373,277,2025-12-13 17:30:00
MORPHOUSDT,-1.0,sl,0.0,372,2025-12-14 17:15:00
MORPHOUSDT,-1.0,timeout,0.9813469696969694,472,2025-12-15 18:15:00
MORPHOUSDT,-1.0,sl,0.0,566,2025-12-16 17:45:00
MORPHOUSDT,1.116147286567192,trailed,1.418477611940323,604,2025-12-17 03:15:00
MORPHOUSDT,-1.0,sl,0.45730992978938434,626,2025-12-17 08:45:00
MORPHOUSDT,0.5634374159091107,trailed,0.8651590909091106,683,2025-12-17 23:00:00
APEXUSDT,-1.0,sl,0.20343750000001196,84,2025-12-11 17:15:00
APEXUSDT,-1.0,sl,0.0,102,2025-12-11 21:45:00
APEXUSDT,-1.0,sl,0.3223823529411829,196,2025-12-12 21:15:00
APEXUSDT,0.441973058536587,trailed,0.7435609756097605,378,2025-12-14 18:45:00
APEXUSDT,0.4352619390410898,trailed,0.8190342465753369,578,2025-12-16 20:45:00
PYRUSDT,-1.0,sl,0.0,91,2025-12-11 19:00:00
PYRUSDT,-1.0,sl,0.27669090909092586,195,2025-12-12 21:00:00
PYRUSDT,-1.0,sl,0.0,223,2025-12-13 04:00:00
PYRUSDT,0.7090346583333261,trailed,1.0585357142857126,355,2025-12-14 13:00:00
PYRUSDT,-1.0,sl,0.04442418032788028,429,2025-12-15 07:30:00
PYRUSDT,-1.0,sl,0.22862549019608502,477,2025-12-15 19:30:00
PYRUSDT,1.4178914445945894,trailed,1.7205540540540507,526,2025-12-16 07:45:00
PYRUSDT,-1.0,sl,0.0,641,2025-12-17 12:30:00
PYRUSDT,0.481009272406186,trailed,0.7826401766004432,684,2025-12-17 23:15:00
ASTERUSDT,0.5960192312499982,trailed,1.1656339285714419,100,2025-12-11 21:15:00
ASTERUSDT,-1.0,sl,0.08727307692307339,189,2025-12-12 19:30:00
ASTERUSDT,-1.0,sl,0.0,251,2025-12-13 11:00:00
ASTERUSDT,-1.0,sl,0.0,261,2025-12-13 13:30:00
ASTERUSDT,-1.0,sl,0.0,306,2025-12-14 00:45:00
ASTERUSDT,0.5561703674563755,trailed,0.8578840399002612,362,2025-12-14 14:45:00
ASTERUSDT,0.589355192439295,trailed,0.8911054083885263,391,2025-12-14 22:00:00
ASTERUSDT,2.9967,tp,4.100300338409467,623,2025-12-17 08:00:00
SAROSUSDT,-1.0,sl,3.4360450268817,711,2025-12-18 06:00:00
SAROSUSDT,-1.0,sl,0.23190559440559722,783,2025-12-19 00:00:00
SAROSUSDT,-1.0,sl,0.1316945525291864,849,2025-12-19 16:30:00
SAROSUSDT,-1.0,sl,0.0,872,2025-12-19 22:15:00
SAROSUSDT,-1.0,sl,0.3792926829268327,919,2025-12-20 10:00:00
LIGHTUSDT,0.6717165947284414,trailed,0.9735575079872288,710,2025-12-18 05:45:00
LIGHTUSDT,0.689564743360994,trailed,1.7964045643153568,776,2025-12-18 22:15:00
NXPCUSDT,1.6269590148148387,trailed,1.9298518518518697,725,2025-12-18 09:30:00
NXPCUSDT,0.40207140769229205,trailed,0.7036153846153647,820,2025-12-19 09:15:00
NXPCUSDT,0.4145565600000066,trailed,0.7161142857142907,947,2025-12-20 17:00:00
SUIUSDT,1.378781115323336,trailed,1.6814006560449866,752,2025-12-18 16:15:00
SUIUSDT,-1.0,sl,0.0,809,2025-12-19 06:30:00
SUIUSDT,0.4747418512195501,trailed,0.7763658536585637,903,2025-12-20 06:00:00
HBARUSDT,0.9435460196078592,trailed,1.2456862745098227,820,2025-12-19 09:15:00
HBARUSDT,-1.0,sl,0.0,911,2025-12-20 08:00:00
HBARUSDT,-1.0,sl,0.35112695035461544,941,2025-12-20 15:30:00
BERAUSDT,-1.0,sl,0.0,735,2025-12-18 12:00:00
BERAUSDT,1.5432618312500586,trailed,1.8460625000000481,875,2025-12-19 23:00:00
BERAUSDT,-1.0,sl,0.0,899,2025-12-20 05:00:00
AXLUSDT,2.9967,tp,5.186666666666524,811,2025-12-19 07:00:00
AXLUSDT,0.4756931318181794,trailed,0.7773181818181756,889,2025-12-20 02:30:00
AXLUSDT,0.7772571499999973,trailed,1.079214285714283,939,2025-12-20 15:00:00
PENGUUSDT,0.42171520568059445,trailed,0.8733344051446993,707,2025-12-18 05:00:00
PENGUUSDT,1.4752023139580839,trailed,1.7779280347963606,752,2025-12-18 16:15:00
PENGUUSDT,-1.0,sl,0.0,810,2025-12-19 06:45:00
PENGUUSDT,-1.0,sl,3.3742200000001765,839,2025-12-19 14:00:00
PENGUUSDT,-1.0,timeout,0.5463038194444495,852,2025-12-19 17:15:00
PENGUUSDT,-1.0,sl,3.1917890772129875,912,2025-12-20 08:15:00
LUNA2USDT,0.6469740572890099,trailed,1.2454629156010277,736,2025-12-18 12:15:00
LUNA2USDT,-1.0,sl,0.660028225806451,788,2025-12-19 01:15:00
LUNA2USDT,-1.0,sl,0.0,810,2025-12-19 06:45:00
LUNA2USDT,0.4482841653225977,trailed,0.7498790322580778,844,2025-12-19 15:15:00
LDOUSDT,0.808531152272765,trailed,1.110522727272765,730,2025-12-18 10:45:00
POLUSDT,-1.0,sl,1.8016764705882182,728,2025-12-18 10:15:00
POLUSDT,2.083948183606562,trailed,2.3873442622950853,752,2025-12-18 16:15:00
POLUSDT,-1.0,sl,0.5250363501483841,876,2025-12-19 23:15:00
ETHUSDT,0.9396584423858485,trailed,1.241794416243712,706,2025-12-18 04:45:00
ETHUSDT,-1.0,timeout,0.40873800580501124,853,2025-12-19 17:30:00
PTBUSDT,2.9967,tp,3.271955800139762,850,2025-12-19 16:45:00
PTBUSDT,-1.0,sl,0.0,869,2025-12-19 21:30:00
PTBUSDT,-1.0,sl,0.0,904,2025-12-20 06:15:00
PTBUSDT,1.7230014000000016,trailed,2.0260000000000007,928,2025-12-20 12:15:00
MOVEUSDT,0.7745117965909285,trailed,1.4628295454545575,706,2025-12-18 04:45:00
MOVEUSDT,-1.0,sl,0.0,808,2025-12-19 06:15:00
MOVEUSDT,1.4881249135135115,trailed,1.790864864864861,905,2025-12-20 06:30:00
MOVEUSDT,-1.0,sl,0.0,940,2025-12-20 15:15:00
AVNTUSDT,1.6669992743221658,trailed,1.9699362041467303,727,2025-12-18 10:00:00
AVNTUSDT,0.4890525461538504,trailed,0.8163333333333357,786,2025-12-19 00:45:00
AVNTUSDT,-1.0,sl,0.0,809,2025-12-19 06:30:00
AVNTUSDT,2.2119629500000673,trailed,2.5155000000000673,927,2025-12-20 12:00:00
LTCUSDT,2.9967,tp,3.233909482758628,752,2025-12-18 16:15:00
LTCUSDT,-1.0,sl,0.3469395348837269,785,2025-12-19 00:30:00
LTCUSDT,-1.0,sl,0.2562318181818261,853,2025-12-19 17:30:00
LTCUSDT,2.001205312671195,trailed,2.304510273972573,879,2025-12-20 00:00:00
CRVUSDT,-1.0,sl,0.4960783333333298,708,2025-12-18 05:15:00
CRVUSDT,-1.0,sl,0.0,718,2025-12-18 07:45:00
CRVUSDT,-1.0,sl,0.009166666666652746,752,2025-12-18 16:15:00
CRVUSDT,1.5209646259259406,trailed,1.8607777777777825,852,2025-12-19 17:15:00
CRVUSDT,0.4252400333333166,trailed,0.8696666666666719,904,2025-12-20 06:15:00
PUMPFUNUSDT,-1.0,sl,1.1945999999999108,739,2025-12-18 13:00:00
PUMPFUNUSDT,1.5689862206521759,trailed,1.871815217391305,752,2025-12-18 16:15:00
PUMPFUNUSDT,2.9967,tp,4.66666666666671,841,2025-12-19 14:30:00
PUMPFUNUSDT,-1.0,sl,0.0,941,2025-12-20 15:30:00
USELESSUSDT,2.0825229991582477,trailed,2.385917508417508,751,2025-12-18 16:00:00
USELESSUSDT,-1.0,sl,0.5278549848942946,808,2025-12-19 06:15:00
USELESSUSDT,0.44787481461538964,trailed,1.1033153846154051,888,2025-12-20 02:15:00
JUPUSDT,1.792345598130846,trailed,2.0954205607476695,752,2025-12-18 16:15:00
JUPUSDT,0.7041858312500112,trailed,1.0060625000000183,811,2025-12-19 07:00:00
JUPUSDT,-1.0,sl,0.0,871,2025-12-19 22:00:00
JUPUSDT,-1.0,sl,0.6256055555555387,902,2025-12-20 05:45:00
AEROUSDT,2.9967,tp,3.1717888888889005,751,2025-12-18 16:00:00
PLUMEUSDT,2.4002858696969667,trailed,2.7040303030303,752,2025-12-18 16:15:00
PLUMEUSDT,-1.0,sl,0.051604166666674854,807,2025-12-19 06:00:00
PLUMEUSDT,0.7905282499999968,trailed,1.0924999999999998,852,2025-12-19 17:15:00
PLUMEUSDT,-1.0,sl,0.26977934272300363,891,2025-12-20 03:00:00
ACEUSDT,-1.0,sl,0.166439024390243,719,2025-12-18 08:00:00
ACEUSDT,-1.0,sl,0.0,859,2025-12-19 19:00:00
ACEUSDT,0.657058561666665,trailed,0.9922166666666649,886,2025-12-20 01:45:00
WLDUSDT,-1.0,sl,0.0,728,2025-12-18 10:15:00
WLDUSDT,0.44167916260053297,trailed,0.7432667560321717,787,2025-12-19 01:00:00
WLDUSDT,-1.0,sl,0.0,808,2025-12-19 06:15:00
WLDUSDT,-1.0,sl,0.2539081632653336,842,2025-12-19 14:45:00
WLDUSDT,-1.0,sl,0.2642857142857384,941,2025-12-20 15:30:00
TIAUSDT,1.602862571478878,trailed,1.9057288732394406,752,2025-12-18 16:15:00
INJUSDT,-1.0,sl,0.0,810,2025-12-19 06:45:00
INJUSDT,0.4017609335025491,trailed,0.703304568527931,877,2025-12-19 23:30:00
INJUSDT,-1.0,sl,0.0,905,2025-12-20 06:30:00
DYDXUSDT,2.9967,tp,3.204185714285717,752,2025-12-18 16:15:00
DYDXUSDT,0.41123683909091857,trailed,0.8400636363636277,787,2025-12-19 01:00:00
DYDXUSDT,0.44050460909089756,trailed,1.1057272727272582,827,2025-12-19 11:00:00
DYDXUSDT,-1.0,sl,0.5510000000000042,940,2025-12-20 15:15:00
ETHFIUSDT,-1.0,sl,0.2645606060606167,797,2025-12-19 03:30:00
ETHFIUSDT,1.1230316586956568,trailed,1.4253695652173974,811,2025-12-19 07:00:00
ETHFIUSDT,0.8182792029411752,trailed,1.1286848739495738,852,2025-12-19 17:15:00
ETHFIUSDT,1.0082642830645265,trailed,1.3104758064516195,940,2025-12-20 15:15:00
ENAUSDT,-1.0,sl,0.0,728,2025-12-18 10:15:00
ENAUSDT,1.6625086932203477,trailed,1.9654406779661098,752,2025-12-18 16:15:00
ENAUSDT,-1.0,sl,0.0,805,2025-12-19 05:30:00
ENAUSDT,0.4434105000000031,trailed,0.7450000000000008,937,2025-12-20 14:30:00
SOMIUSDT,0.41698866763926534,trailed,0.7185490716180428,708,2025-12-18 05:15:00
SOMIUSDT,1.5114909256608062,trailed,1.8142566079295275,752,2025-12-18 16:15:00
SOMIUSDT,2.9967,tp,10.47441666666688,783,2025-12-19 00:00:00
SOMIUSDT,-1.0,sl,0.0,837,2025-12-19 13:30:00
SOMIUSDT,-1.0,sl,0.696045454545467,874,2025-12-19 22:45:00
SOMIUSDT,1.1921352915492938,trailed,1.5191971830985873,945,2025-12-20 16:30:00
TNSRUSDT,1.1078446751618112,trailed,1.4101658576051843,729,2025-12-18 10:30:00
MMTUSDT,-1.0,sl,0.20653333333335097,737,2025-12-18 12:30:00
MMTUSDT,-1.0,sl,0.0,782,2025-12-18 23:45:00
MMTUSDT,-1.0,sl,0.0,819,2025-12-19 09:00:00
MMTUSDT,2.9967,tp,4.6594166666667665,839,2025-12-19 14:00:00
MMTUSDT,-1.0,sl,0.0,883,2025-12-20 01:00:00
RESOLVUSDT,-1.0,sl,0.21257390510947585,727,2025-12-18 10:00:00
RESOLVUSDT,1.6155305365145165,trailed,1.918410788381736,911,2025-12-20 08:00:00
RESOLVUSDT,0.705532851132693,trailed,1.3342718446602002,939,2025-12-20 15:00:00
ZECUSDT,1.1463122330434792,trailed,1.4486757763975184,752,2025-12-18 16:15:00
ZECUSDT,0.9984159582278536,trailed,1.481448462929482,774,2025-12-18 21:45:00
ZECUSDT,-1.0,sl,0.0,840,2025-12-19 14:15:00
ZECUSDT,0.6568531755952456,trailed,1.8668409863945636,891,2025-12-20 03:00:00
ZECUSDT,-1.0,sl,0.2428507751937931,903,2025-12-20 06:00:00
ZECUSDT,-1.0,sl,0.12393617021276844,940,2025-12-20 15:15:00
ADAUSDT,-1.0,sl,0.5253252788104118,707,2025-12-18 05:00:00
ADAUSDT,1.3498214409091098,trailed,2.016045454545487,729,2025-12-18 10:30:00
ADAUSDT,2.18631857083333,trailed,2.4898273809523794,752,2025-12-18 16:15:00
XPLUSDT,-1.0,sl,0.0,723,2025-12-18 09:00:00
XPLUSDT,2.3037020274111635,trailed,2.6073401015228383,752,2025-12-18 16:15:00
XPLUSDT,0.460618822727278,trailed,0.9440454545454606,806,2025-12-19 05:45:00
XPLUSDT,-1.0,sl,0.15809999999999422,842,2025-12-19 14:45:00
XPLUSDT,0.9216338750000265,trailed,1.2237500000000079,913,2025-12-20 08:30:00
SEIUSDT,1.413734638219895,trailed,1.7163926701570693,752,2025-12-18 16:15:00
SEIUSDT,-1.0,sl,1.1042786885246223,842,2025-12-19 14:45:00
SEIUSDT,1.1159457586206918,trailed,1.4182758620689613,875,2025-12-19 23:00:00
SEIUSDT,-1.0,sl,0.017166666666708984,903,2025-12-20 06:00:00
0GUSDT,-1.0,sl,0.9964540229885085,739,2025-12-18 13:00:00
0GUSDT,-1.0,sl,0.4286053719008329,790,2025-12-19 01:45:00
0GUSDT,2.9967,tp,3.1181250000000245,811,2025-12-19 07:00:00
0GUSDT,-1.0,sl,0.0,833,2025-12-19 12:30:00
0GUSDT,-1.0,sl,0.0,947,2025-12-20 17:00:00
DOODUSDT,-1.0,sl,0.0,784,2025-12-19 00:15:00
DOODUSDT,0.960041580000016,trailed,1.262200000000023,808,2025-12-19 06:15:00
DOODUSDT,0.4134063787162159,trailed,0.7825304054054089,865,2025-12-19 20:30:00
DOODUSDT,-1.0,sl,0.41307446808511555,875,2025-12-19 23:00:00
LRCUSDT,1.4911152462264237,trailed,1.7938584905660457,728,2025-12-18 10:15:00
LRCUSDT,-1.0,sl,0.03378723404255936,853,2025-12-19 17:30:00
LRCUSDT,-1.0,sl,0.15894909502263188,922,2025-12-20 10:45:00
TAOUSDT,-1.0,sl,1.7355696004993981,728,2025-12-18 10:15:00
TAOUSDT,1.6509981055655378,trailed,1.9539174147217306,752,2025-12-18 16:15:00
TAOUSDT,2.258531071641756,trailed,2.5621194029850227,796,2025-12-19 03:15:00
TAOUSDT,-1.0,sl,0.0121847826087632,903,2025-12-20 06:00:00
DOTUSDT,2.006692783712111,trailed,2.31000378787878,752,2025-12-18 16:15:00
ZKUSDT,1.440425297423516,trailed,1.743112721417075,752,2025-12-18 16:15:00
ZKUSDT,1.425310701851865,trailed,1.7279814814814998,852,2025-12-19 17:15:00
CROUSDT,0.8565878573529793,trailed,1.393926470588289,826,2025-12-19 10:45:00
CROUSDT,1.615675545126643,trailed,8.488953068592362,837,2025-12-19 13:30:00
CROUSDT,-1.0,sl,0.48872277227723454,852,2025-12-19 17:15:00
MORPHOUSDT,2.9967,tp,4.490414634146404,706,2025-12-18 04:45:00
MORPHOUSDT,-1.0,sl,0.0,732,2025-12-18 11:15:00
MORPHOUSDT,-1.0,sl,0.36830094043885775,790,2025-12-19 01:45:00
MORPHOUSDT,-1.0,sl,0.0,940,2025-12-20 15:15:00
APEXUSDT,1.2299443600000213,trailed,1.9324000000000177,708,2025-12-18 05:15:00
APEXUSDT,-1.0,sl,0.3667236842105294,842,2025-12-19 14:45:00
APEXUSDT,1.6739928687499983,trailed,1.9769374999999962,852,2025-12-19 17:15:00
APEXUSDT,1.0701952775000163,trailed,1.3724750000000108,877,2025-12-19 23:30:00
APEXUSDT,0.5308246552083371,trailed,1.4575104166666653,912,2025-12-20 08:15:00
PYRUSDT,-1.0,sl,0.0,937,2025-12-20 14:30:00
ASTERUSDT,-1.0,sl,0.22318636363635463,731,2025-12-18 11:00:00
ASTERUSDT,2.9967,tp,3.716056701030953,751,2025-12-18 16:00:00
ASTERUSDT,0.43972795239233986,trailed,0.7413133971291839,920,2025-12-20 10:15:00
